"Fecha Hora (YYYY-MM-DD HH:MM)","Velocidad de viento en 20.0 metros [mean,m/s]","Velocidad de viento en 20.0 metros [max,m/s]","Velocidad de viento en 20.0 metros [sig,m/s]","Velocidad de viento en 10.0 metros [mean,m/s]","Velocidad de viento en 10.0 metros [max,m/s]","Velocidad de viento en 10.0 metros [sig,m/s]","Dirección del viento en 10.0 metros [mean,grados]","Dirección del viento en 10.0 metros [sig,grados]","Humedad Relativa [mean,%]","Temperatura [mean,C]","Presión Atmosférica [mean,hPa]"
"2010-02-19 02:30",2.50,3.20,0.30,1.90,2.70,0.40,76.00,8.00,93.0,17.15,927.00
"2010-02-19 02:40",2.30,3.10,0.30,1.70,2.40,0.30,65.00,8.00,93.0,17.15,927.00
"2010-02-19 02:50",3.00,3.70,0.20,2.30,3.10,0.40,87.00,10.00,93.0,17.15,927.00
"2010-02-19 03:00",2.80,3.40,0.30,2.00,2.90,0.40,112.00,9.00,93.0,17.45,927.00
"2010-02-19 03:10",2.30,3.20,0.40,1.70,2.60,0.30,95.00,8.00,92.0,17.65,926.00
"2010-02-19 03:20",1.40,1.90,0.20,1.00,1.60,0.20,101.00,11.00,92.0,17.75,926.00
"2010-02-19 03:30",1.50,1.90,0.20,1.00,1.60,0.20,102.00,25.00,91.0,17.75,926.00
"2010-02-19 03:40",1.90,2.30,0.10,1.70,2.00,0.20,58.00,8.00,91.0,17.65,926.00
"2010-02-19 03:50",2.10,2.50,0.20,1.60,2.00,0.20,64.00,8.00,90.0,17.55,926.00
"2010-02-19 04:00",1.30,2.10,0.30,1.00,1.60,0.20,52.00,2.00,91.0,17.55,926.00
"2010-02-19 04:10",1.90,2.60,0.30,1.40,1.90,0.30,68.00,7.00,90.0,17.45,926.00
"2010-02-19 04:20",1.90,2.90,0.30,1.30,2.10,0.20,61.00,8.00,90.0,17.45,926.00
"2010-02-19 04:30",1.50,2.70,0.60,0.70,1.80,0.40,93.00,17.00,89.0,17.15,926.00
"2010-02-19 04:40",1.10,1.90,0.30,0.40,1.00,0.20,89.00,25.00,89.0,16.95,926.00
"2010-02-19 04:50",0.70,1.60,0.40,0.30,0.90,0.20,108.00,2.00,89.0,16.85,926.00
"2010-02-19 05:00",1.40,1.90,0.20,1.10,1.40,0.20,115.00,1.00,89.0,16.85,926.00
"2010-02-19 05:10",1.10,2.40,0.50,1.10,3.10,0.90,144.00,65.00,88.0,17.25,926.00
"2010-02-19 05:20",3.30,4.00,0.60,3.30,3.80,0.30,285.00,14.00,87.0,17.05,926.00
"2010-02-19 05:30",3.60,4.30,0.40,3.30,3.90,0.30,278.00,10.00,88.0,16.05,926.00
"2010-02-19 05:40",2.30,3.30,0.50,2.10,2.90,0.40,264.00,23.00,89.0,15.75,926.00
"2010-02-19 05:50",1.80,3.10,0.70,1.60,2.50,0.40,247.00,35.00,89.0,15.55,926.00
"2010-02-19 06:00",1.10,1.90,0.40,1.10,1.90,0.30,253.00,32.00,89.0,15.65,926.00
"2010-02-19 06:10",1.00,2.30,0.60,0.90,2.40,0.60,280.00,33.00,89.0,16.15,926.00
"2010-02-19 06:20",1.80,3.10,0.40,2.10,2.90,0.40,302.00,13.00,89.0,16.85,926.00
"2010-02-19 06:30",1.70,2.50,0.40,1.80,2.40,0.30,315.00,14.00,88.0,17.15,926.00
"2010-02-19 06:40",1.00,2.60,0.50,1.50,3.00,0.70,268.00,19.00,88.0,17.45,926.00
"2010-02-19 06:50",2.30,3.50,0.70,2.30,3.60,0.80,242.00,25.00,88.0,17.65,926.00
"2010-02-19 07:00",2.70,5.40,1.10,2.50,5.60,1.00,170.00,21.00,87.0,17.95,926.00
"2010-02-19 07:10",4.10,7.10,1.40,4.00,7.30,1.50,184.00,42.00,88.0,17.95,926.00
"2010-02-19 07:20",3.20,6.10,1.20,3.00,6.10,1.40,181.00,21.00,87.0,18.15,926.00
"2010-02-19 07:30",2.40,3.80,1.00,2.50,4.00,1.00,266.00,31.00,86.0,18.65,927.00
"2010-02-19 07:40",2.70,3.60,0.60,3.00,3.90,0.40,287.00,8.00,85.0,17.65,927.00
"2010-02-19 07:50",2.90,4.10,0.40,3.00,4.00,0.30,288.00,5.00,85.0,17.05,927.00
"2010-02-19 08:00",2.40,3.20,0.40,2.70,3.20,0.20,286.00,9.00,85.0,17.05,927.00
"2010-02-19 08:10",2.50,3.20,0.30,2.50,3.10,0.30,286.00,8.00,85.0,17.35,927.00
"2010-02-19 08:20",1.60,2.70,0.40,1.70,2.50,0.30,279.00,14.00,85.0,17.65,927.00
"2010-02-19 08:30",1.50,2.80,0.40,1.70,2.70,0.30,284.00,13.00,85.0,18.45,927.00
"2010-02-19 08:40",2.40,4.30,0.80,2.40,3.70,0.60,277.00,12.00,84.0,18.95,927.00
"2010-02-19 08:50",3.20,4.20,0.40,3.10,4.10,0.40,285.00,9.00,83.0,19.05,927.00
"2010-02-19 09:00",3.40,4.40,0.30,3.30,4.40,0.40,281.00,10.00,84.0,18.95,927.00
"2010-02-19 09:10",3.40,4.40,0.40,3.20,4.00,0.30,276.00,13.00,83.0,19.25,927.00
"2010-02-19 09:20",3.40,5.20,0.60,3.30,5.20,0.50,262.00,12.00,82.0,19.85,927.00
"2010-02-19 09:30",4.50,5.80,0.50,4.40,5.80,0.50,261.00,11.00,81.0,20.25,927.00
"2010-02-19 09:40",5.60,6.90,0.50,5.30,6.30,0.40,259.00,9.00,79.0,19.95,927.00
"2010-02-19 09:50",6.00,8.00,0.70,5.90,7.30,0.60,261.00,9.00,79.0,19.25,927.00
"2010-02-19 10:00",7.60,9.40,0.50,7.20,9.00,0.50,265.00,9.00,79.0,18.65,927.00
"2010-02-19 10:10",8.10,9.60,0.50,7.80,9.60,0.50,263.00,8.00,79.0,18.45,927.00
"2010-02-19 10:20",8.90,10.10,0.50,8.50,10.00,0.60,264.00,9.00,79.0,18.25,927.00
"2010-02-19 10:30",9.20,10.50,0.50,8.90,10.30,0.50,261.00,9.00,80.0,17.95,927.00
"2010-02-19 10:40",9.10,10.60,0.50,8.70,10.40,0.50,260.00,8.00,80.0,17.65,927.00
"2010-02-19 10:50",9.10,10.60,0.50,8.70,10.40,0.50,259.00,8.00,80.0,17.75,927.00
"2010-02-19 11:00",9.20,10.80,0.50,8.80,10.90,0.50,262.00,10.00,81.0,17.95,927.00
"2010-02-19 11:10",9.10,10.90,0.60,8.70,10.70,0.60,262.00,11.00,81.0,17.95,926.00
"2010-02-19 11:20",9.40,11.90,0.70,8.90,10.90,0.70,261.00,8.00,82.0,17.95,927.00
"2010-02-19 11:30",9.50,11.10,0.70,9.00,10.90,0.70,261.00,9.00,82.0,18.05,926.00
"2010-02-19 11:40",9.40,11.00,0.60,9.00,10.70,0.70,265.00,10.00,82.0,17.85,926.00
"2010-02-19 11:50",9.60,11.60,0.70,9.10,11.70,0.80,264.00,9.00,82.0,18.25,926.00
"2010-02-19 12:00",9.80,11.80,0.70,9.30,11.80,0.80,261.00,9.00,83.0,18.15,926.00
"2010-02-19 12:10",10.10,12.70,0.80,9.50,11.30,0.70,265.00,10.00,83.0,18.35,926.00
"2010-02-19 12:20",10.80,12.80,0.60,10.30,12.50,0.70,265.00,9.00,82.0,18.45,926.00
"2010-02-19 12:30",11.10,13.30,0.80,10.50,12.40,0.90,261.00,9.00,83.0,18.15,926.00
"2010-02-19 12:40",11.20,13.00,0.70,10.50,12.80,0.80,264.00,9.00,82.0,18.25,926.00
"2010-02-19 12:50",11.40,13.40,0.80,10.70,13.40,0.80,262.00,9.00,82.0,18.15,926.00
"2010-02-19 13:00",11.50,13.80,0.70,11.00,13.10,0.80,263.00,9.00,83.0,18.15,925.00
"2010-02-19 13:10",11.80,13.90,0.80,11.10,13.60,0.90,266.00,8.00,82.0,18.05,926.00
"2010-02-19 13:20",11.30,13.70,0.70,10.80,13.70,0.90,264.00,11.00,83.0,18.05,926.00
"2010-02-19 13:30",11.00,13.10,0.80,10.30,12.20,0.80,262.00,12.00,84.0,18.05,926.00
"2010-02-19 13:40",10.80,13.30,0.80,10.20,12.50,0.80,266.00,12.00,84.0,18.25,926.00
"2010-02-19 13:50",11.10,13.20,0.60,10.50,12.30,0.70,268.00,13.00,83.0,18.25,926.00
"2010-02-19 14:00",11.50,13.40,0.80,10.80,12.80,0.90,264.00,9.00,83.0,18.25,926.00
"2010-02-19 14:10",11.40,14.00,0.90,10.80,13.30,0.90,262.00,10.00,83.0,18.15,925.00
"2010-02-19 14:20",11.50,13.50,0.70,10.90,13.30,0.80,260.00,9.00,83.0,18.15,925.00
"2010-02-19 14:30",11.50,14.20,0.90,10.90,13.80,0.90,261.00,12.00,84.0,18.05,925.00
"2010-02-19 14:40",11.40,13.60,0.80,10.70,13.30,0.80,262.00,10.00,82.0,18.05,925.00
"2010-02-19 14:50",11.60,13.40,0.70,10.90,13.00,0.80,258.00,10.00,82.0,18.25,925.00
"2010-02-19 15:00",11.70,14.40,0.80,11.00,13.40,0.80,258.00,9.00,84.0,18.25,925.00
"2010-02-19 15:10",11.40,13.90,0.80,10.80,13.40,0.80,256.00,9.00,83.0,18.35,925.00
"2010-02-19 15:20",11.60,13.70,0.70,11.10,12.90,0.80,257.00,11.00,82.0,18.35,925.00
"2010-02-19 15:30",11.60,13.90,0.70,11.10,13.10,0.70,260.00,11.00,83.0,18.05,925.00
"2010-02-19 15:40",11.50,13.20,0.60,10.90,12.50,0.60,259.00,9.00,82.0,17.75,925.00
"2010-02-19 15:50",11.70,13.90,0.60,11.10,12.80,0.70,262.00,9.00,82.0,18.25,925.00
"2010-02-19 16:00",11.50,13.50,0.60,11.00,12.70,0.60,262.00,8.00,83.0,17.85,925.00
"2010-02-19 16:10",11.00,12.30,0.50,10.50,12.40,0.60,260.00,7.00,83.0,17.65,925.00
"2010-02-19 16:20",10.60,11.90,0.50,10.20,11.60,0.60,259.00,9.00,83.0,17.45,925.00
"2010-02-19 16:30",10.70,11.80,0.40,10.20,11.20,0.50,261.00,8.00,84.0,17.05,925.00
"2010-02-19 16:40",9.90,11.30,0.50,9.50,11.00,0.60,259.00,8.00,85.0,17.05,925.00
"2010-02-19 16:50",9.50,11.40,0.60,9.10,11.10,0.60,255.00,8.00,84.0,17.35,925.00
"2010-02-19 17:00",8.60,10.40,0.70,8.10,10.10,0.70,255.00,9.00,85.0,17.65,925.00
"2010-02-19 17:10",8.30,10.30,0.60,7.90,9.70,0.60,262.00,9.00,85.0,17.65,925.00
"2010-02-19 17:20",8.00,9.50,0.50,7.40,9.10,0.50,268.00,9.00,85.0,17.45,925.00
"2010-02-19 17:30",7.70,9.10,0.50,7.20,8.30,0.50,269.00,8.00,86.0,17.35,925.00
"2010-02-19 17:40",6.60,8.50,0.50,6.10,7.60,0.50,269.00,9.00,86.0,17.15,926.00
"2010-02-19 17:50",6.30,7.20,0.40,5.90,7.10,0.40,265.00,9.00,86.0,17.15,926.00
"2010-02-19 18:00",6.10,7.10,0.40,5.70,6.60,0.40,271.00,9.00,86.0,17.15,926.00
"2010-02-19 18:10",6.20,7.20,0.40,5.80,6.70,0.40,271.00,8.00,86.0,17.15,926.00
"2010-02-19 18:20",6.00,7.00,0.40,5.60,6.60,0.40,270.00,8.00,87.0,17.05,926.00
"2010-02-19 18:30",6.00,7.10,0.40,5.60,6.70,0.50,266.00,8.00,87.0,17.15,926.00
"2010-02-19 18:40",5.70,7.30,0.50,5.40,6.60,0.50,266.00,8.00,87.0,17.15,926.00
"2010-02-19 18:50",5.20,6.10,0.40,4.90,5.80,0.40,266.00,9.00,87.0,17.05,926.00
"2010-02-19 19:00",4.60,5.50,0.30,4.30,5.30,0.30,266.00,10.00,87.0,17.05,926.00
"2010-02-19 19:10",4.90,5.70,0.40,4.60,5.50,0.40,266.00,9.00,88.0,17.05,927.00
"2010-02-19 19:20",5.10,5.70,0.30,4.70,5.50,0.30,266.00,7.00,88.0,17.05,927.00
"2010-02-19 19:30",4.80,5.50,0.30,4.50,5.20,0.40,265.00,8.00,88.0,17.15,927.00
"2010-02-19 19:40",5.00,5.60,0.30,4.70,5.10,0.20,266.00,15.00,88.0,17.15,927.00
"2010-02-19 19:50",4.80,5.30,0.20,4.50,5.20,0.20,264.00,8.00,88.0,16.95,927.00
"2010-02-19 20:00",4.70,5.40,0.30,4.40,5.00,0.20,271.00,8.00,88.0,16.85,927.00
"2010-02-19 20:10",4.70,5.30,0.20,4.40,5.10,0.20,277.00,9.00,89.0,16.85,927.00
"2010-02-19 20:20",4.00,4.40,0.20,3.70,4.10,0.20,269.00,10.00,89.0,16.95,927.00
"2010-02-19 20:30",3.80,4.30,0.20,3.50,3.90,0.20,274.00,8.00,89.0,16.95,927.00
"2010-02-19 20:40",3.70,4.10,0.20,3.40,3.80,0.20,262.00,10.00,89.0,16.95,928.00
"2010-02-19 20:50",3.80,4.30,0.20,3.60,4.10,0.20,259.00,11.00,89.0,16.95,928.00
"2010-02-19 21:00",3.80,4.00,0.10,3.40,3.80,0.10,264.00,15.00,89.0,16.85,928.00
"2010-02-19 21:10",3.80,4.50,0.20,3.40,4.00,0.20,276.00,11.00,89.0,16.75,928.00
"2010-02-19 21:20",3.80,4.20,0.20,3.60,3.90,0.20,288.00,4.00,89.0,16.85,928.00
"2010-02-19 21:30",3.90,4.30,0.20,3.60,4.10,0.20,280.00,7.00,89.0,16.95,928.00
"2010-02-19 21:40",4.00,4.60,0.20,3.70,4.40,0.20,281.00,6.00,89.0,16.95,928.00
"2010-02-19 21:50",4.20,4.80,0.20,3.90,4.40,0.20,284.00,4.00,89.0,16.95,928.00
"2010-02-19 22:00",3.90,4.30,0.10,3.70,4.10,0.10,288.00,3.00,89.0,16.85,929.00
"2010-02-19 22:10",4.30,5.00,0.20,4.00,4.60,0.20,286.00,9.00,89.0,16.85,929.00
"2010-02-19 22:20",4.30,4.90,0.30,4.10,4.60,0.20,291.00,8.00,89.0,16.85,929.00
"2010-02-19 22:30",4.20,4.60,0.20,3.90,4.30,0.20,283.00,10.00,89.0,16.85,929.00
"2010-02-19 22:40",4.00,4.70,0.20,3.70,4.20,0.20,267.00,11.00,90.0,16.85,928.00
"2010-02-19 22:50",3.70,4.20,0.20,3.30,4.00,0.30,260.00,8.00,90.0,16.85,929.00
"2010-02-19 23:00",3.30,3.80,0.20,3.10,3.30,0.10,243.00,3.00,90.0,16.55,929.00
"2010-02-19 23:10",3.30,3.80,0.20,3.10,3.60,0.20,236.00,4.00,90.0,16.55,928.00
"2010-02-19 23:20",3.60,3.90,0.10,3.20,3.50,0.10,245.00,6.00,90.0,16.55,929.00
"2010-02-19 23:30",3.30,3.60,0.10,2.90,3.20,0.20,267.00,8.00,90.0,16.65,929.00
"2010-02-19 23:40",3.20,3.50,0.10,2.80,3.20,0.10,259.00,13.00,90.0,16.45,928.00
"2010-02-19 23:50",3.30,3.70,0.20,3.00,3.40,0.20,252.00,13.00,91.0,16.55,928.00
"2010-02-20 00:00",3.20,3.40,0.10,2.80,3.10,0.10,264.00,8.00,90.0,16.55,928.00
"2010-02-20 00:10",3.20,3.50,0.10,3.10,3.40,0.20,282.00,14.00,91.0,16.55,928.00
"2010-02-20 00:20",3.40,3.70,0.20,3.20,3.60,0.10,286.00,11.00,91.0,16.65,928.00
"2010-02-20 00:30",3.30,3.90,0.20,3.10,3.50,0.20,286.00,17.00,90.0,16.45,928.00
"2010-02-20 00:40",3.50,4.00,0.20,3.20,3.50,0.10,279.00,16.00,91.0,16.55,928.00
"2010-02-20 00:50",3.40,3.80,0.10,3.20,3.50,0.10,270.00,20.00,91.0,16.45,928.00
"2010-02-20 01:00",3.20,3.80,0.20,3.00,3.50,0.10,257.00,51.00,91.0,16.45,928.00
"2010-02-20 01:10",3.00,3.40,0.10,2.80,3.20,0.20,279.00,26.00,91.0,16.25,928.00
"2010-02-20 01:20",2.90,3.10,0.10,2.70,3.00,0.10,270.00,29.00,92.0,16.35,928.00
"2010-02-20 01:30",2.70,3.00,0.10,2.50,2.80,0.10,270.00,29.00,92.0,16.25,927.00
"2010-02-20 01:40",3.30,4.10,0.30,3.00,3.50,0.30,276.00,27.00,92.0,16.25,927.00
"2010-02-20 01:50",3.80,4.40,0.20,3.40,3.80,0.20,269.00,21.00,92.0,16.15,927.00
"2010-02-20 02:00",3.50,3.80,0.10,3.20,3.50,0.10,250.00,12.00,92.0,16.25,927.00
"2010-02-20 02:10",3.30,3.80,0.20,3.00,3.40,0.20,259.00,20.00,92.0,16.35,927.00
"2010-02-20 02:20",3.00,3.50,0.20,2.70,3.10,0.10,267.00,31.00,92.0,16.35,927.00
"2010-02-20 02:30",3.00,3.20,0.10,2.70,2.90,0.10,268.00,33.00,92.0,16.45,927.00
"2010-02-20 02:40",2.70,3.10,0.20,2.40,3.00,0.20,277.00,33.00,92.0,16.45,927.00
"2010-02-20 02:50",2.80,3.20,0.20,2.60,3.00,0.10,271.00,30.00,92.0,16.45,927.00
"2010-02-20 03:00",2.60,3.10,0.20,2.40,2.90,0.20,259.00,34.00,93.0,16.55,927.00
"2010-02-20 03:10",2.50,2.80,0.10,2.30,2.60,0.10,267.00,36.00,93.0,16.45,927.00
"2010-02-20 03:20",2.20,2.60,0.20,2.00,2.40,0.20,269.00,40.00,92.0,16.55,927.00
"2010-02-20 03:30",2.20,2.70,0.10,2.10,2.40,0.10,242.00,23.00,93.0,16.55,927.00
"2010-02-20 03:40",2.10,2.50,0.20,1.90,2.20,0.10,256.00,41.00,93.0,16.65,927.00
"2010-02-20 03:50",1.90,2.20,0.20,1.80,2.00,0.10,254.00,36.00,92.0,16.55,927.00
"2010-02-20 04:00",2.00,2.50,0.20,1.80,2.40,0.20,242.00,25.00,93.0,16.65,927.00
"2010-02-20 04:10",1.70,2.00,0.10,1.50,1.80,0.10,255.00,35.00,92.0,16.75,927.00
"2010-02-20 04:20",1.60,2.10,0.20,1.60,1.90,0.20,248.00,31.00,93.0,16.75,927.00
"2010-02-20 04:30",1.50,1.90,0.20,1.40,1.90,0.20,281.00,49.00,93.0,16.85,927.00
"2010-02-20 04:40",1.40,1.60,0.10,1.40,1.60,0.10,226.00,57.00,92.0,16.85,927.00
"2010-02-20 04:50",1.60,1.90,0.10,1.40,1.70,0.10,272.00,38.00,93.0,16.85,927.00
"2010-02-20 05:00",1.90,2.10,0.10,1.80,2.00,0.10,269.00,36.00,93.0,16.75,927.00
"2010-02-20 05:10",1.60,1.90,0.20,1.50,1.80,0.20,261.00,41.00,93.0,16.85,927.00
"2010-02-20 05:20",1.30,1.60,0.10,1.30,1.50,0.10,239.00,1.00,92.0,16.85,927.00
"2010-02-20 05:30",1.40,1.70,0.10,1.30,1.50,0.10,248.00,29.00,92.0,16.85,927.00
"2010-02-20 05:40",1.30,1.50,0.10,1.30,1.50,0.10,239.00,0.00,92.0,16.85,927.00
"2010-02-20 05:50",1.60,1.80,0.10,1.60,1.80,0.10,237.00,1.00,92.0,16.85,927.00
"2010-02-20 06:00",1.50,1.90,0.10,1.40,1.80,0.10,236.00,1.00,92.0,16.85,927.00
"2010-02-20 06:10",1.30,1.80,0.20,1.30,1.80,0.20,231.00,0.00,92.0,16.95,927.00
"2010-02-20 06:20",1.30,1.70,0.30,1.30,1.70,0.20,231.00,0.00,93.0,16.95,927.00
"2010-02-20 06:30",0.80,1.00,0.10,0.90,1.20,0.10,231.00,0.00,92.0,17.05,927.00
"2010-02-20 06:40",1.00,1.30,0.20,1.10,1.40,0.10,235.00,13.00,92.0,17.05,927.00
"2010-02-20 06:50",0.90,1.20,0.10,0.90,1.20,0.10,255.00,31.00,92.0,17.15,927.00
"2010-02-20 07:00",0.70,1.00,0.10,0.60,0.90,0.10,258.00,34.00,92.0,17.15,927.00
"2010-02-20 07:10",0.60,0.90,0.10,0.60,0.80,0.10,241.00,1.00,92.0,17.25,927.00
"2010-02-20 07:20",1.60,2.30,0.40,1.40,2.20,0.30,195.00,59.00,92.0,17.35,927.00
"2010-02-20 07:30",1.90,3.00,0.40,1.70,2.60,0.40,79.00,18.00,92.0,17.45,927.00
"2010-02-20 07:40",2.30,3.60,0.60,1.80,3.40,0.60,94.00,21.00,91.0,17.75,927.00
"2010-02-20 07:50",2.30,3.20,0.40,1.70,3.20,0.40,99.00,17.00,91.0,17.95,927.00
"2010-02-20 08:00",1.90,3.40,0.40,1.60,2.50,0.40,89.00,18.00,91.0,18.05,927.00
"2010-02-20 08:10",2.30,3.50,0.40,2.00,3.20,0.50,77.00,17.00,90.0,18.15,927.00
"2010-02-20 08:20",2.50,3.70,0.50,2.30,3.70,0.50,89.00,22.00,90.0,18.25,927.00
"2010-02-20 08:30",2.20,3.80,0.60,2.00,3.80,0.60,100.00,24.00,90.0,18.35,927.00
"2010-02-20 08:40",2.20,4.10,0.70,1.90,3.90,0.70,95.00,26.00,89.0,18.55,928.00
"2010-02-20 08:50",1.80,3.50,0.60,1.60,3.20,0.50,105.00,18.00,89.0,18.85,927.00
"2010-02-20 09:00",1.80,3.00,0.40,1.50,2.50,0.40,74.00,29.00,88.0,19.25,928.00
"2010-02-20 09:10",1.90,3.20,0.50,1.80,3.00,0.50,60.00,22.00,88.0,19.75,927.00
"2010-02-20 09:20",1.50,2.40,0.40,1.50,2.70,0.50,63.00,17.00,87.0,20.05,928.00
"2010-02-20 09:30",1.20,2.80,0.60,1.20,2.50,0.40,101.00,29.00,85.0,20.55,928.00
"2010-02-20 09:40",2.40,4.60,1.00,2.40,4.40,1.00,345.00,97.00,85.0,21.25,928.00
"2010-02-20 09:50",4.80,6.70,0.70,4.60,6.20,0.80,258.00,19.00,82.0,20.85,928.00
"2010-02-20 10:00",5.90,7.30,0.50,5.80,7.60,0.50,262.00,12.00,82.0,19.85,928.00
"2010-02-20 10:10",6.40,7.80,0.40,6.20,7.20,0.40,260.00,11.00,82.0,18.95,928.00
"2010-02-20 10:20",6.40,7.70,0.40,6.10,7.40,0.50,263.00,9.00,82.0,18.55,927.00
"2010-02-20 10:30",6.30,7.40,0.50,6.00,7.50,0.50,264.00,9.00,82.0,18.45,927.00
"2010-02-20 10:40",6.20,7.40,0.50,5.90,7.50,0.60,266.00,11.00,82.0,18.55,927.00
"2010-02-20 10:50",6.50,8.00,0.50,6.20,8.60,0.60,266.00,11.00,82.0,18.65,927.00
"2010-02-20 11:00",6.80,8.60,0.60,6.40,9.10,0.70,267.00,13.00,82.0,18.95,927.00
"2010-02-20 11:10",7.10,8.70,0.60,6.80,8.20,0.60,262.00,11.00,83.0,18.75,927.00
"2010-02-20 11:20",7.40,8.90,0.60,7.00,8.90,0.70,264.00,10.00,82.0,18.75,927.00
"2010-02-20 11:30",7.50,9.20,0.60,7.10,8.90,0.70,264.00,11.00,81.0,18.75,927.00
"2010-02-20 11:40",7.80,9.40,0.50,7.40,9.10,0.70,259.00,10.00,82.0,18.65,927.00
"2010-02-20 11:50",7.70,9.30,0.60,7.30,9.10,0.70,263.00,11.00,81.0,18.65,927.00
"2010-02-20 12:00",7.80,9.40,0.60,7.40,9.20,0.60,261.00,14.00,82.0,19.15,927.00
"2010-02-20 12:10",8.00,9.50,0.60,7.80,9.60,0.60,262.00,11.00,81.0,19.05,926.00
"2010-02-20 12:20",8.60,10.90,0.80,8.10,10.70,0.80,263.00,15.00,82.0,19.15,926.00
"2010-02-20 12:30",9.10,11.00,0.70,8.50,11.40,0.80,262.00,11.00,80.0,19.05,926.00
"2010-02-20 12:40",9.10,10.90,0.70,8.70,10.50,0.70,261.00,12.00,82.0,19.05,926.00
"2010-02-20 12:50",9.50,11.60,0.70,9.00,11.10,0.80,262.00,9.00,81.0,18.85,926.00
"2010-02-20 13:00",9.30,11.20,0.70,8.80,10.80,0.80,261.00,10.00,81.0,19.05,926.00
"2010-02-20 13:10",9.30,11.20,0.70,8.90,11.50,0.70,259.00,9.00,80.0,19.25,926.00
"2010-02-20 13:20",9.30,12.00,0.80,8.90,10.80,0.80,259.00,10.00,81.0,19.05,926.00
"2010-02-20 13:30",10.00,12.80,0.80,9.40,11.60,0.90,261.00,10.00,80.0,19.25,925.00
"2010-02-20 13:40",10.50,12.60,0.70,10.00,12.10,0.80,260.00,12.00,80.0,18.75,925.00
"2010-02-20 13:50",10.40,12.70,0.80,10.00,12.10,0.80,258.00,11.00,82.0,18.55,925.00
"2010-02-20 14:00",10.80,13.00,0.80,10.30,12.80,0.80,258.00,10.00,80.0,18.35,925.00
"2010-02-20 14:10",10.90,13.10,0.80,10.30,12.20,0.80,259.00,9.00,82.0,18.65,925.00
"2010-02-20 14:20",11.40,13.50,0.80,10.70,13.00,1.00,261.00,9.00,81.0,18.55,925.00
"2010-02-20 14:30",11.30,13.50,0.70,10.80,12.90,0.70,259.00,8.00,81.0,18.45,925.00
"2010-02-20 14:40",10.80,13.20,0.80,10.30,12.80,0.90,257.00,11.00,81.0,17.95,925.00
"2010-02-20 14:50",11.10,13.60,0.80,10.50,12.60,0.90,259.00,8.00,83.0,18.35,925.00
"2010-02-20 15:00",11.00,12.90,0.70,10.30,12.70,0.70,263.00,10.00,82.0,18.35,925.00
"2010-02-20 15:10",11.00,12.70,0.60,10.50,12.30,0.70,260.00,10.00,82.0,18.05,925.00
"2010-02-20 15:20",11.30,13.20,0.70,10.60,12.90,0.80,264.00,9.00,82.0,17.95,925.00
"2010-02-20 15:30",11.40,13.30,0.70,10.70,13.40,0.80,264.00,10.00,82.0,17.85,925.00
"2010-02-20 15:40",11.20,13.20,0.80,10.60,12.50,0.80,263.00,9.00,84.0,17.75,925.00
"2010-02-20 15:50",11.70,14.00,0.70,11.00,13.40,0.80,260.00,9.00,83.0,17.85,925.00
"2010-02-20 16:00",11.70,13.70,0.70,11.10,14.40,0.80,261.00,8.00,84.0,17.65,925.00
"2010-02-20 16:10",11.40,13.20,0.70,10.80,13.40,0.80,260.00,9.00,83.0,17.85,925.00
"2010-02-20 16:20",10.70,12.90,0.70,10.10,12.10,0.80,260.00,8.00,85.0,17.55,925.00
"2010-02-20 16:30",10.60,12.60,0.60,10.10,12.10,0.60,261.00,8.00,84.0,17.55,925.00
"2010-02-20 16:40",9.90,11.70,0.70,9.30,11.60,0.70,268.00,9.00,84.0,17.55,925.00
"2010-02-20 16:50",10.00,12.40,0.70,9.50,11.50,0.70,261.00,9.00,84.0,17.65,925.00
"2010-02-20 17:00",10.10,12.50,0.70,9.60,12.10,0.70,262.00,8.00,85.0,17.65,925.00
"2010-02-20 17:10",10.00,11.70,0.60,9.40,11.50,0.70,264.00,11.00,85.0,17.55,925.00
"2010-02-20 17:20",10.00,11.80,0.60,9.40,11.50,0.60,259.00,8.00,85.0,17.55,925.00
"2010-02-20 17:30",10.50,12.70,0.60,9.90,12.90,0.60,260.00,8.00,86.0,17.55,925.00
"2010-02-20 17:40",9.80,11.70,0.80,9.20,11.30,0.80,257.00,7.00,85.0,17.55,925.00
"2010-02-20 17:50",9.30,10.90,0.60,8.80,10.60,0.80,261.00,8.00,86.0,17.55,925.00
"2010-02-20 18:00",9.00,10.20,0.50,8.40,9.80,0.60,261.00,9.00,85.0,17.25,925.00
"2010-02-20 18:10",8.80,10.50,0.60,8.20,10.30,0.60,261.00,9.00,86.0,17.15,925.00
"2010-02-20 18:20",7.90,9.50,0.60,7.40,8.90,0.60,264.00,9.00,86.0,16.95,926.00
"2010-02-20 18:30",7.10,8.30,0.50,6.60,8.20,0.50,265.00,9.00,86.0,16.75,926.00
"2010-02-20 18:40",6.70,7.90,0.50,6.10,7.10,0.50,263.00,10.00,87.0,16.75,926.00
"2010-02-20 18:50",6.40,7.60,0.50,5.90,7.20,0.50,269.00,9.00,87.0,16.55,926.00
"2010-02-20 19:00",6.30,7.20,0.40,5.70,6.70,0.50,266.00,10.00,87.0,16.45,926.00
"2010-02-20 19:10",5.90,7.00,0.40,5.40,6.60,0.40,267.00,12.00,88.0,16.25,926.00
